chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
8269_1,8269,1,'You lured him in': Rape myths and what we still get wrong about sexual assault,unknown,"From being asked what they were wearing to having their bodies critiqued, rape victims are still subjected to old-fashioned myths.",20
8270_1,8270,1,"Woman, 91, who killed toddler should not have been driving, inquiry rules",unknown,"An FAI has called for a change to the laws about fitness to drive as the current system is ""defective"".",20
8271_1,8271,1,Calafiori injury 'a worry' as Arsenal have 'questions to answer',unknown,"Arsenal boss Mikel Arteta says defender Riccardo Calafiori's injury during the 1-0 win over Shakhtar Donetsk is "" a bit of a worry.""",23
8272_1,8272,1,'Extraordinary' Vinicius Jr 'will win Ballon d'Or',unknown,"Minutes after Real Madrid fans were singing for Vinicius Jr to win the Ballon d'Or, the Brazil forward insisted he wants to ""stay at the club forever"".",27
8273_1,8273,1,Duran 'on fire' but under Emery's 'control',unknown,Aston Villa boss Unai Emery says he has no problem with Jhon Duran's reaction after the forward was seen kicking the back of a seat in the dugout after being brought off.,32
8274_1,8274,1,Stokes ready to bowl more on 'raked' pitch,unknown,Captain Ben Stokes says he is fit enough to play a greater role with the ball after England pick three spinners for the deciding Test in Pakistan.,27
8275_1,8275,1,Who are the Commonwealth Games winners and losers?,unknown,"The Commonwealth Games will take place in 2026 after Glasgow stepped in to host, but the stripped-back event has left some celebrating and others disappointed.",25
8276_1,8276,1,'It's not for us to have shame' - Gisèle Pelicot takes stand in French mass rape trial,unknown,Gisèle Pelicot addresses court for the first time in the trial of her ex-husband and 50 other men who are accused of drugging and raping her.,26
8277_1,8277,1,Workers could get right to strike for a year,unknown,A document produced by the government says the mandate to strike could be extended to a year from six months.,20
8278_1,8278,1,NHS will not fund new drug to slow Alzheimer’s,unknown,"A new drug that slows the pace of Alzheimer's disease is too expensive for too little benefit to be used on the NHS, the watchdog says.",26
8279_1,8279,1,'Kids will be trying that in the playground' - Haaland goal hailed,unknown,"Erling Haaland's ""amazing"" acrobatic backheel volley for Manchester City against Sparta Prague on Wednesday left many of those who saw it live ""speechless"".",23
8280_1,8280,1,'Almost unbeatable' - so will Liverpool turn wins and records into trophies?,unknown,Liverpool boss Arne Slot says records are nice but he would rather have trophies after his side's 11th win in 12 games.,22
8281_1,8281,1,How Rodgers earned 'one of his best results' in Atalanta draw,unknown,"Former Celtic manager Neil Lennon says the team's gutsy goalless Champions League draw at Atalanta delivered ""one of the best results of Brendan Rodgers' career"".",25
8282_1,8282,1,Barca win built off 'exceptional' young midfield,unknown,"Barcelona humiliated Bayern Munich in their 4-1 Champions League win on Wednesday night, in large part thanks to three ""exceptional"" young midfielders.",22
8283_1,8283,1,Haaland's 'extraordinary' acrobatic finish for Man City,unknown,"Erling Haaland's ""unorthodox"" backheel volley doubles Manchester City's lead in the 58th minute of their match week three tie in the Champions League against Sparta Prague at the Etihad Stadium.",30
8284_1,8284,1,Liverpool beat Leipzig to continue perfect Champions League start,unknown,Watch highlights as a Darwin Núñez tap-in sealed a 1-0 victory for Liverpool away at RB Leipzig to make it 11 wins out of 12 in all competitions for the Reds under new manager Arne Slot.,36
8285_1,8285,1,Bowen: Gaza nurse who filmed moments after Israeli strike describes chaos and grief,unknown,A medic tells the BBC's international editor of the moments of panic and hopelessness immediately after an Israeli strike on a shelter.,22
8286_1,8286,1,Chancellor to change debt rules to release billions for infrastructure spending,unknown,Rachel Reeves tells the BBC the change will allow the government to borrow more money - but cuts are still expected in her first Budget next week.,27
8287_1,8287,1,Sir Chris Hoy 'blown away' by men seeking cancer advice,unknown,Six-time Olympic cycling champion Sir Chris Hoy says it is a 'huge comfort' to know that his story could save lives.,21
8288_1,8288,1,US gets $100m settlement for Baltimore bridge collapse,unknown,The US justice department sued the owners of the Dali container ship after it crashed into a bridge in Baltimore in March.,22
8289_1,8289,1,Venice to double number of days tourists must pay entry fee,unknown,"The fee, which only applies to daytrippers, will be in force on weekends and public holidays from April to July.",20
8290_1,8290,1,How did the Turkey aviation company attack unfold?,unknown,The Turkish government says at least five people were killed after an attack on aerospace company which manufactures drones and jets for the military.,24
8291_1,8291,1,All eyes were on Ten Hag & Man Utd - but Mourinho steals show again,unknown,"Endless touchline antics, box office interviews and a red card - how Jose Mourinho stole the show against Manchester United.",20
8292_1,8292,1,Norris says he's 'not quite at Verstappen's level',unknown,"Lando Norris says he is ""not quite at the level"" of title rival Max Verstappen when it comes to race-craft.",20
8293_1,8293,1,Is Smith England's next number three?,unknown,"Jamie Smith is proving to be England's man for a crisis, while Ollie Pope is struggling to avoid a crisis of his own, writes Stephan Shemilt.",26
8294_1,8294,1,Rape centre breaks away from charity in row over gender,unknown,"The centre in Glasgow said it only wanted to employ women, but this was ""at odds"" with Rape Crisis Scotland.",20
8295_1,8295,1,Chancellor set to hike employers' National Insurance to raise £20bn,unknown,"Rachel Reeves is also expected to lower the threshold for when employers start paying the tax, in next week's Budget.",20
8296_1,8296,1,Microsoft boss gets 63% pay rise despite asking for reduction,unknown,Satya Nadella asked for a reduction because of cyber attacks the firm suffered - but still saw his earnings increase massively.,21
8297_1,8297,1,Chaos on the dancefloor: The grime track that clubs tried to ban,unknown,In the early 2000s many UK clubs banned Pow! - which critics compared to Sex Pistols' God Save the Queen.,20
8298_1,8298,1,"Democrats bet big on Texas, using Beyoncé's star power in bid to flip Senate seat",unknown,"The Democratic Party are hoping to defeat Ted Cruz to keep control of the Senate, but it is an uphill battle.",21
8299_1,8299,1,What's next for the Menendez brothers?,unknown,A district attorney will argue for the brothers' resentencing on Friday - but freedom is still a long way off.,20
8300_1,8300,1,Russell crashes heavily in Mexican Grand Prix practice,unknown,Mercedes’ George Russell sets the pace in a first practice session at the Mexico City Grand Prix punctuated by a heavy crash for Williams’ Alex Albon.,26
8301_1,8301,1,"Test is 'still level', says England spinner Ahmed",unknown,"England leg-spinner Rehan Ahmed says the third and deciding Test in Pakistan is ""still level"" despite the tourists losing three wickets late on the second day.",26
8302_1,8302,1,Ravouvou double as Bristol beat Saints to go top,unknown,Bristol go top of the table as they claim their first Premiership home win of the season with a bonus-point victory against much-changed Northampton.,24
8303_1,8303,1,Abuser in 'UK's largest catfishing case' jailed for life,unknown,A 12-year-old girl in the US took her own life as she was being abused by a man from Northern Ireland.,21
8304_1,8304,1,"When the clocks go back, this landmark will still be wrong",unknown,"As people across the UK roll their clocks back to GMT on Sunday morning, there's one clock that will always show the wrong time.",24
8305_1,8305,1,The Online Safety Act is one year old. Has it made children any safer?,unknown,Correspondent Angus Crawford has been following the progress of this much-heralded safety law for the last 12 months and explains whether it lives up to the hype,27
8306_1,8306,1,"Sainz on Mexico City pole, but Norris 'happy' with third",unknown,Ferrari’s Carlos Sainz beats title rivals Max Verstappen and Lando Norris to pole position at the Mexico City Grand Prix.,20
8307_1,8307,1,Why Slot's Liverpool still have a lot to learn - Benitez,unknown,"Ex-Liverpool manager Rafa Benitez explains how new Reds boss Arne Slot will learn about the character of his side, for the times they need it most.",26
8308_1,8308,1,Guardiola 'will learn' from Southampton boss Martin,unknown,"Their teams are at opposite ends of the Premier League table, but Man City manager Pep Guardiola says he ""will learn"" from Southampton boss Russell Martin.",26
8309_1,8309,1,One last collapse in my final Test as correspondent - Agnew,unknown,Jonathan Agnew ends his time as BBC cricket correspondent reflecting on another England collapse as the tourists fall to a 2-1 series defeat in Pakistan.,25
8310_1,8310,1,Briton Catterall beats Prograis in chaotic thriller,unknown,Jack Catterall earns his third headline win in a year and puts himself in position for a title fight in 2025 with victory over Regis Prograis in their light-welterweight bout in Manchester.,32
